"","county_fips","pop_total","foreign_flow_3y","fb_lt_hs_share","fb_hs_share","fb_sc_share","fb_ba_share","fb_grad_share","fb_lt_hs_count","fb_hs_count","fb_sc_count","fb_ba_count","fb_grad_count","fb_low_A_count","fb_high_A_count","fb_low_B_count","fb_high_B_count","fb_low_A_lag3","fb_high_A_lag3","fb_low_B_lag3","fb_high_B_lag3","d_fb_low_skill_a_3y","d_fb_high_skill_a_3y","d_fb_low_skill_b_3y","d_fb_high_skill_b_3y","election_year","Z","Z_lowa","Z_higha","Z_lowb","Z_highb","YEAR","gop_two_party_share","gop_two_party_share_lag4","hispanic_native_share","white_share","black_share","native_lt_hs_share","native_hs_share","foreign_flow_3y_10k","d_fb_low_skill_a_3y_10k","d_fb_high_skill_a_3y_10k","d_fb_low_skill_b_3y_10k","d_fb_high_skill_b_3y_10k","fit_overall_10k","fit_low_A_10k","fit_high_A_10k","fit_low_B_10k","fit_high_B_10k"
"619",18019,116173,-706,0.0086681070472485,0.0139102889655944,0.00429531818925224,0.00350339579764661,0,1007,1616,499,407,0,1007,2522,2623,906,1372,2863,2224,2011,-364.999999999997,-341.000000000005,399.000000000002,-1105,2020,-265533.597063622,-274414.888254486,8881.2911908646,-373022.901712888,107489.304649266,2020,0.593153749933934,0.614929467886903,0.026357243077135,0.875702615926248,0.0724350752756665,0.307300319351312,0.234822204815232,-0.0706,-0.0364999999999997,-0.0341000000000005,0.0399000000000002,-0.1105,-0.452233846881901,-0.212430380495313,-0.227320773487567,-0.406087707121493,-0.0139555204323152
"620",18019,125423,2885,0.00387488738110235,0.00884207840667182,0.0204348484727682,0.0158264433158193,0.00216068823102621,486,1109,2563.00000000001,1985,271,486,5928.00000000001,1595,4819.00000000001,1007,2522,2623,906,-521,3406.00000000001,-1028,3913.00000000001,2024,358162.770391517,115978.019575856,242184.750815661,245277.053425775,112885.716965742,2024,0.603607674127624,0.593153749933934,0.0472720314455881,0,0,0.264616537636638,0.253821069500809,0.2885,-0.0521,0.340600000000001,-0.1028,0.391300000000001,0.567010300764486,0.266943481697759,0.28920307710865,0.459580610287407,0.0840772611555269
"621",18035,114627,147,0.00369023005051166,0.00395194849381036,0.0101372277037696,0.0035419229326424,0.00110794140996449,423,453,1162,406,127,423,2148,876,1695,950,1474,1191,1233,-527,673.999999999999,-315,461.999999999998,2008,201802.118667275,39204.4230944774,162597.695572798,49169.7298037426,152632.388863533,2008,0.424259634888438,0.569768421052632,0.0111055859439748,0.908363649053015,0.0671395046542263,0.313468903486962,0.265277814127562,0.0147,-0.0527,0.0673999999999999,-0.0315,0.0461999999999998,0.028249868379688,0.079439743432887,-0.0467455430555056,0.0207396660977386,-0.037404608636617
"622",18035,117149,-445,0.00879222187129212,0.00277424476521353,0.00291082296903943,0.00106701721738982,0.00125481224765043,1030,325,341,125,147,1030,938,1355,613,432,1981,743.000000000001,1670,598,-1043,612,-1057,2012,173385.88224555,-27979.8160657234,201365.698311273,11233.2327704245,162152.649475126,2012,0.484022320920169,0.424259634888438,0.010729925138072,0.918505493004635,0.0563129006649651,0.296400310715414,0.255264662950601,-0.0445,0.0598,-0.1043,0.0612,-0.1057,0.109374178787422,-0.0150789025549555,0.108569614079233,0.00704056930214543,0.0887652116507166
"623",18035,115844,1267,0.00632747488001105,0.00742377680328718,0.00936604399019371,0.0142519250025897,0.001950899485515,733,860,1085,1651,226,733,3822,1593,2962,941.000000000001,2347,1192,2096,-208.000000000001,1475,401,866.000000000001,2016,176304.965312643,-13495.0698311273,189800.03514377,23732.9233226837,152572.041989959,2016,0.572024707657488,0.484022320920169,0.0149770380857015,0.877982459169228,0.0756534650046614,0.262844860329409,0.254894513311004,0.1267,-0.0208000000000001,0.1475,0.0401,0.0866000000000001,0.151145242794422,0.0312685881042815,0.112396758713696,0.09811201182806,0.0581775945871677
"624",18035,112751,711,0.00561414089453752,0.00836356218570124,0.00467401619497832,0.00814183466222029,0.0015964381690628,633,943.000000000001,527.000000000001,918,180,633,2568,1576,1625,0,2490,460,2030,633,78.0000000000045,1116,-404.999999999996,2020,-103221.096303058,-126922.389776358,23701.2934732999,-190997.103149247,87776.006846189,2020,0.567155028434917,0.572024707657488,0.0449308653581786,0.833988168619347,0.0915823362985694,0.277886670628198,0.250082039183688,0.0711,0.0633,0.00780000000000046,0.1116,-0.0404999999999996,-0.427664980529444,-0.173362433869298,-0.25120595090413,-0.321691441172705,-0.132648194308763
"625",18035,112143,1122,0.0112624060351515,0.00484203204836682,0.00340636508743301,0.0132420213477435,0.00579617096029177,1262.99999999999,543,382,1485,650,1262.99999999999,3060,1806,2517,633,2568,1576,1625,629.999999999995,491.999999999999,229.999999999995,891.999999999999,2024,324883.334550434,99538.2843450479,225345.050205386,194383.88224555,130499.452304884,2024,0.580362907714572,0.567155028434917,0.0252088850842228,0,0,0.249609873108442,0.270155069866153,0.1122,0.0629999999999995,0.0491999999999999,0.0229999999999995,0.0891999999999999,0.43611302959907,0.233735497091817,0.214137897509291,0.402267633294039,0.0861368006138766
"626",18039,199230,-927,0.0454800983787582,0.0203282638156904,0.0122672288309993,0.00727802037845706,0.00121969582894142,9061,4050,2443.99999999999,1450,242.999999999999,9061,8186.99999999999,13111,4136.99999999999,7163.99999999999,11011,14187,3988,1897.00000000001,-2824.00000000002,-1076,148.999999999986,2008,388805.973908803,153145.927273836,235660.046634967,146669.733174835,242136.240733967,2008,0.556487837952369,0.705151559910065,0.0732068463584802,0.784570596797671,0.0648546905586508,0.405777242383175,0.242669276715354,-0.0927,0.189700000000001,-0.282400000000002,-0.1076,0.0148999999999986,0.305761513461615,0.163556617709447,0.0705976019595833,0.153428419309437,0.213099352196222
"627",18039,199873,-1087,0.0427421412596999,0.0248107548293166,0.0111620879258329,0.00459791967899616,0.00014509213350477,8543,4959,2231,919,28.9999999999989,8543,8137.99999999999,13502,3179,8818,8949.99999999999,11422,6345.99999999999,-275.000000000002,-811.999999999999,2079.99999999999,-3166.99999999999,2012,86123.0585832723,-228975.846561814,315098.905145087,-114734.241709339,200857.300292612,2012,0.634619704389236,0.556487837952369,0.0813816773651269,0.771680016810675,0.0635903798912309,0.389977635798732,0.235624621634738,-0.1087,-0.0275000000000002,-0.0811999999999999,0.207999999999999,-0.316699999999999,0.168885113002263,-0.0698145472953673,0.291659885472068,0.00377042168553517,0.174934762636099
"628",18039,203587,185,0.0405575994537962,0.023979920132425,0.0113907076581511,0.0122846743652591,0.0011788571961864,8257.00000000001,4882.00000000001,2319.00000000001,2501,240.000000000001,8257.00000000001,9942.00000000002,13139,5060.00000000001,6708,11306,11549,6465,1549,-1363.99999999998,1590.00000000001,-1404.99999999999,2016,112907.413252865,-176798.207815167,289705.621068032,-66973.5324311143,179880.94568398,2016,0.668727139137796,0.634619704389236,0.0954579614611935,0.757381365214871,0.0705398674768035,0.38191043632452,0.239931822758821,0.0185,0.1549,-0.136399999999998,0.159000000000001,-0.140499999999999,0.229625474319367,-0.00684867204209405,0.273133767009528,0.116294871128493,0.107482129204408
"629",18039,211421,-4157,0.0184371467356601,0.0162897725391517,0.0156796155538002,0.0103300996589743,0.00206696591161711,3897.99999999999,3443.99999999999,3314.99999999999,2184.00000000001,437.000000000001,3897.99999999999,9379.99999999999,7341.99999999999,5936,8333,9102.00000000001,12584,4851,-4435.00000000001,277.999999999984,-5242.00000000002,1085,2020,-633725.414167276,-595297.792184833,-38427.6219824433,-765873.682455499,132148.268288222,2020,0.642747673782157,0.668727139137796,0.0678220233562418,0.827391791733082,0.0585561509972992,0.377568926454799,0.242255972680103,-0.4157,-0.443500000000001,0.0277999999999984,-0.524200000000002,0.1085,-0.720464291248524,-0.345982723136028,-0.352408423292004,-0.598080474145702,-0.028144035142055
"630",18039,206393,7210,0.0353258104683783,0.0306308837993537,0.0190607239586614,0.0118414868721323,0.00240802740403018,7291,6322.00000000001,3934,2444,497.000000000001,7291,13197,13613,6875,3897.99999999999,9379.99999999999,7341.99999999999,5936,3393.00000000001,3817.00000000002,6271.00000000003,939.000000000005,2024,521602.04602536,201069.375274323,320532.670751036,419430.628139478,102171.417885881,2024,0.664183664561934,0.642747673782157,0.130619740010562,0,0,0.37667944164773,0.238864690178446,0.721,0.339300000000001,0.381700000000002,0.627100000000003,0.0939000000000006,0.721346522531116,0.312380755723733,0.367248002950287,0.612556559400737,-0.0445430582437562
"631",18063,150155,NA,0.00438879824181679,0.00762545369784556,0.00917718357697046,0.0100762545369785,0.00603376510938697,659,1145,1378,1513.00000000001,906,659,4942.00000000001,1804,3797.00000000001,NA,NA,NA,NA,NA,NA,NA,NA,2012,187387.171709234,-3925.53752455795,191312.709233792,15932.0176817289,171455.154027505,2012,0.677304964539007,0.618084510548261,0.0236821950650994,0.889021344610569,0.057467283806733,0.325303852685558,0.204988178881822,NA,NA,NA,NA,NA,0.316329048335716,0.0659799805420475,0.238397325493297,0.128540974200129,0.199107575780695
"632",18063,160755,6023,0.0129576062952941,0.0335292836925757,0.0182949208422755,0.0129265030636683,0,2083,5390.00000000001,2941,2078,0,2083,10409,7473.00000000001,5019,2502.99999999999,3966,3717.99999999999,2751,-419.999999999991,6443,3755.00000000002,2268,2016,167011.774459725,-5515.63850687623,172527.412966601,9628.90609037329,157382.868369352,2016,0.681407446043673,0.677304964539007,0.0162607694939504,0.856551895741968,0.0729992846256726,0.294734222885758,0.192964449006252,0.6023,-0.0419999999999991,0.6443,0.375500000000001,0.2268,0.339584508155597,0.105240246646797,0.230553456061294,0.208172683586691,0.1539894687393
"633",18063,168844,2893,0.0148361801426169,0.0057804837601573,0.0170630878207102,0.0181824642865604,0.00540143564473715,2505.00000000001,975.999999999999,2880.99999999999,3070,911.999999999999,2505.00000000001,7839,3481.00000000001,6863,2218,5233,3205,4246,287.000000000012,2605.99999999999,276.00000000001,2616.99999999999,2020,-39792.6043222004,-60798.0609037328,21005.4565815324,-123630.239685658,83837.6353634578,2020,0.622665092701896,0.681407446043673,0.0461254175451896,0.837204757053849,0.0704851815877378,0.293122645755846,0.229418871858046,0.2893,0.0287000000000012,0.260599999999999,0.027600000000001,0.261699999999999,-0.181422927689393,-0.073755325106803,-0.109484916732109,-0.162063416278593,-0.065139802052185
"634",18063,186294,4212,0.0157815066507778,0.0220350628576336,0.0122870301781056,0.02739218654385,0.00063877526919814,2940,4104.99999999999,2289,5102.99999999999,118.999999999998,2940,11616,7044.99999999999,7511,2505.00000000001,7839,3481.00000000001,6863,434.999999999992,3776.99999999999,3563.99999999999,647.999999999999,2024,205826.715127701,35855.226719057,169971.488408644,94019.8047151277,111806.910412574,2024,0.609339045287638,0.622665092701896,0.0349125575702921,0,0,0.293460873672797,0.180778769042481,0.4212,0.0434999999999992,0.377699999999999,0.356399999999999,0.0647999999999999,0.537306897338244,0.27611194701615,0.27070190779016,0.459847187458717,0.105915743650973
"635",18081,139219,578,0.010745659715987,0.00578943965981655,0.00696743978910925,0.0105229889598403,0,1495.99999999999,806,970.000000000001,1465.00000000001,0,1495.99999999999,3241.00000000001,2301.99999999999,2435.00000000001,1081,3078,1800,2359,414.999999999993,163.000000000005,501.999999999994,76.0000000000055,2008,188904.540462428,25615.8162675475,163288.72419488,32124.8298926507,156779.710569777,2008,0.628652653342522,0.742324173448127,0.0152062577665405,0.945776079414448,0.009316257120077,0.314482936955444,0.240118087330034,0.0578,0.0414999999999993,0.0163000000000005,0.0501999999999994,0.00760000000000055,0.180376207628412,0.113770717442609,0.0841647362165804,0.0841078380783771,0.0738990928967434
"636",18081,143089,-1235,0.00460552523254758,0.0123000370398843,0.0106716798635814,0.0129639594937417,0,659.000000000001,1760,1527,1855.00000000001,0,659.000000000001,5142.00000000001,2419.00000000001,3382,3394,3642,4344,2692,-2735,1500.00000000001,-1924.99999999999,690.000000000009,2012,148133.056564822,-39212.9574731627,187346.014037985,-13931.1102394715,162064.166804294,2012,0.695982245081289,0.628652653342522,0.0274095143581966,0.916073213175017,0.0185688627357798,0.328669569289044,0.240291007694512,-0.1235,-0.2735,0.150000000000001,-0.192499999999999,0.0690000000000009,0.251679956736298,0.0202905704297802,0.215699053693821,0.0654688253287132,0.186366169871037
"637",18081,151846,1210,0.0231286961790235,0.0133688078711326,0.011663132384126,0.00741540771571197,0,3512,2030,1771,1126,0,3512,4927,5542,2897,1559.00000000001,5670,2472.00000000001,4757,1953,-743.000000000004,3070,-1860.00000000001,2016,154030.360445912,-27456.78447564,181487.144921552,-6746.17217175888,160776.532617671,2016,0.724121451556377,0.695982245081289,0.0278110717437404,0.903757754567127,0.0251636526480777,0.311631521409849,0.204542760428329,0.121,0.1953,-0.0743000000000004,0.307,-0.186000000000001,0.295818257832271,0.0654350629526396,0.22875160808593,0.153306741826936,0.182606157270725
"638",18081,159595,-1583,0.009173219712397,0.00838372129452677,0.00513173971615652,0.0128136846392431,0.00492496632100003,1464,1338,819,2045,786,1464,4988,2802,3650,1935,6100,1935,6100,-471.000000000003,-1111.99999999999,866.999999999997,-2449.99999999999,2020,-138104.285301404,-141928.259702725,3823.97440132122,-213788.097853014,75683.8125516103,2020,0.674333486933053,0.724121451556377,0.0357843290829913,0.909032237852063,0.0112910805476362,0.307064757667847,0.211817412826216,-0.1583,-0.0471000000000003,-0.111199999999999,0.0866999999999997,-0.244999999999999,-0.293013891285518,-0.139656315679538,-0.153545765085099,-0.261819226364809,-0.0738790055804751
"639",18081,168452,4406,0.0216382114786408,0.0162004606653527,0.00581174459193123,0.0199107164058604,0.00089639778690665,3645,2728.99999999999,979,3354,150.999999999999,3645,7212.99999999999,6373.99999999999,4483.99999999999,1464,4988,2802,3650,2181,2224.99999999999,3571.99999999999,833.999999999993,2024,224731.854252684,53032.4120561519,171699.442196532,118073.377374071,106658.476878613,2024,0.674635141497097,0.674333486933053,0.030453779118087,0,0,0.273609099327998,0.217331940255978,0.4406,0.2181,0.222499999999999,0.357199999999999,0.0833999999999993,0.518885655308093,0.253553608310337,0.257209412444222,0.429578269812105,0.106898914945637
"640",18089,493771,2864,0.0268039232761746,0.0188589447334898,0.0126374371925447,0.00791257485757568,0.00130424832564083,13235,9311.99999999999,6239.99999999999,3907,643.999999999998,13235,20103,22547,10791,11977,18497,22366,8108,1258.00000000001,1605.99999999997,180.999999999978,2682.99999999999,2008,294037.34097261,80574.7693543879,213462.571618223,83707.1268515931,210330.214121017,2008,0.327188072043006,0.385237294128993,0.108384250998945,0.581328186548015,0.260359559390892,0.336101148103068,0.253635794730756,0.2864,0.125800000000001,0.160599999999997,0.0180999999999978,0.268299999999999,0.246926767273914,0.0989509912996098,0.133558612806233,0.0765526759512407,0.21243988435294
"641",18089,493809,4437,0.0266074534891021,0.0219437069798242,0.0108422487236968,0.0119600898323036,0.00299913529320041,13139,10836,5353.99999999999,5906.00000000001,1481,13139,23577,23975,12741,10936,21343,22721,9558,2203.00000000003,2234.00000000003,1254.00000000005,3183,2012,99173.7872764114,-139957.566517608,239131.353794019,-74085.610746227,173259.398022638,2012,0.343308516615829,0.327188072043006,0.131261277133467,0.554082651389505,0.256315701009905,0.334643556516791,0.236881061301029,0.4437,0.220300000000003,0.223400000000003,0.125400000000005,0.3183,0.195750523954954,-0.0631771555272913,0.267698014146207,-0.0100676480460963,0.187888493743466
"642",18089,486221,3997,0.0302167121535269,0.0237011564700003,0.0172966613947156,0.0128645204546904,0.00184278342564389,14692,11524,8410.00000000001,6255.00000000002,895.999999999998,14692,27085,26216,15561,14511,23269,23948,13832,180.999999999982,3816.00000000006,2268,1729.00000000004,2016,122894.818474008,-105940.757371437,228835.575845444,-45531.7024524874,168426.520926495,2016,0.392734732031575,0.343308516615829,0.13526153744902,0.550186026518805,0.246826031783901,0.308483179459546,0.237433183675736,0.3997,0.0180999999999982,0.381600000000006,0.2268,0.172900000000004,0.254056004384667,-0.00821819167650532,0.273578012166468,0.0907712730354529,0.172659690508146
"643",18089,481094,8936,0.0347624372783697,0.0211039838368385,0.0195575085118501,0.0156726128365766,0.00307424328717465,16724,10153,9409.00000000001,7539.99999999998,1479,16724,28581,26877,18428,12361,24008,20692,15677,4362.99999999999,4572.99999999996,6184.99999999999,2750.99999999997,2020,-380195.47495109,-361334.225055897,-18861.2498951928,-486876.133943544,106680.658992454,2020,0.423579374971149,0.392734732031575,0.152298719169227,0.505682881100159,0.265561407957696,0.284397643703725,0.255571676221279,0.8936,0.436299999999999,0.457299999999996,0.618499999999998,0.275099999999997,-0.502454119100955,-0.275440537510677,-0.221933393340754,-0.466905689410943,-0.00829884843180962
"644",18089,500649,-4437,0.0307800474983471,0.0207830236353214,0.0126475834366992,0.0157535518896472,0.00166583774261009,15410,10405,6332.00000000002,7886.99999999998,833.999999999999,15410,25458,25815,15053,16724,28581,26877,18428,-1314.00000000001,-3122.99999999995,-1061.99999999997,-3374.99999999999,2024,399351.826998323,130527.519144774,268824.30785355,280620.314072107,118731.512926216,2024,0.471369865669038,0.423579374971149,0.163611632101532,0,0,0.284446788069086,0.251150007290537,-0.4437,-0.131400000000001,-0.312299999999995,-0.106199999999997,-0.337499999999999,0.640668053556877,0.248669826307265,0.382502713100716,0.489534633723694,0.111260920064767
"645",18091,110751,-1483,0.00948975630016885,0.00931820028713059,0.00406316872985346,0.00478550983738296,0.00219411111412087,1051,1032,450,530,243,1051,2255,2083,1223,1245,3544,3005,1784,-193.999999999996,-1289,-921.999999999997,-560.999999999995,2008,267123.616315789,65739.1265789474,201384.489736842,68287.9189473684,198835.697368421,2008,0.388037075537076,0.497644539614561,0.0207131312584085,0.837635777555056,0.125813762403951,0.34141452447382,0.299699325513991,-0.1483,-0.0193999999999996,-0.128899999999999,-0.0921999999999997,-0.0560999999999995,0.121649770296419,0.114735620136582,0.00848701223706748,0.056281814204295,0.112778957414316
"646",18091,111489,251,0.0127187435531756,0.0110235090457355,0.00631452430284602,0.00236794661356726,0.00088797998008772,1417.99999999999,1229,704,264,98.9999999999998,1417.99999999999,2296.00000000001,2647,1067,1339,2124,2152,1311,78.9999999999995,172.000000000005,495.000000000005,-244,2012,99811.8744736842,-115758.478684211,215570.353157895,-62340.6734210526,162152.547894737,2012,0.435723982959599,0.388037075537076,0.0470091219761591,0.812618285211994,0.124640099023222,0.322830054983003,0.319394738494381,0.0251,0.00789999999999995,0.0172000000000005,0.0495000000000005,-0.0244,0.0923730686712399,-0.0301825403361314,0.124063516479609,-0.0138116873540538,0.0894816606619557
"647",18091,109647,305,0.0139265096172262,0.0118106286537707,0.00324678285771613,0.00480633305060786,0.00037392723923135,1527,1295,356,527,40.9999999999998,1527,2219,2822,924,592,2848.99999999999,2634,806.999999999998,935.000000000001,-629.999999999998,188.000000000001,117.000000000002,2016,115269.161315789,-87335.8763157895,202605.037631579,-39899.2728947368,155168.434210526,2016,0.534000235377192,0.435723982959599,0.044971590649995,0.802046567621549,0.118124526890841,0.292857989730681,0.310259286619789,0.0305,0.0935000000000001,-0.0629999999999998,0.0188000000000001,0.0117000000000002,0.144110116686482,0.0223099988511324,0.125628030570067,0.083308348790162,0.0672936496474853
"648",18091,110993,-1350,0.00542376546268684,0.0142171127908967,0.00603641671096375,0.00458587478489635,0.00017118196643031,602,1578,669.999999999999,509.000000000001,18.9999999999994,602,2776,2180,1198,1042,3686,2662,2066,-440,-910.000000000008,-482.000000000007,-868.000000000001,2020,-319711.256578947,-302841.337631579,-16869.9189473684,-414629.599210526,94918.3426315789,2020,0.536861886667768,0.534000235377192,0.0518951645599272,0.790437234780572,0.136062634580559,0.249475192129233,0.301811825971007,-0.135,-0.044,-0.0910000000000008,-0.0482000000000007,-0.0868000000000001,-0.558262911684151,-0.227326160666561,-0.324260858194256,-0.433840208331253,-0.108826101802181
"649",18091,111907,660,0.00992788654865201,0.010204902284933,0.0142886503972048,0.00075955927689956,0.00090253514078654,1111,1142,1599,84.9999999999991,100.999999999999,1111,2926.99999999999,2253,1785,602,2776,2180,1198,509,150.999999999996,72.9999999999995,586.999999999997,2024,343197.924736842,109890.571315789,233307.353421053,235277.993421053,107919.931315789,2024,0.571887103331693,0.536861886667768,0.0534729730937296,0,0,0.276086393165754,0.325430938189747,0.066,0.0509,0.0150999999999996,0.00729999999999995,0.0586999999999997,0.492149518346692,0.261896723113025,0.219540625928006,0.451058377806883,0.0138092747925146
"650",18095,130417,NA,0.00989901623254637,0.00503001909260296,6.90094082826625e-05,0.00116549222877386,0.00088178688361179,1291,656,9,152,114.999999999999,1291,932,1947,275.999999999999,NA,NA,NA,NA,NA,NA,NA,NA,2012,139695.11947161,-34460.8840273701,174156.00349898,1221.09249304404,138474.026978566,2012,0.523077223698609,0.466855273627442,0.0272740516957145,0.870668701166259,0.0907397041796698,0.327672005950145,0.295912342716057,NA,NA,NA,NA,NA,0.101255817122097,-0.0160585090921383,0.103037972866242,-0.00902975983010085,0.0840108195804698
"651",18095,129946,-183,0.00908069505794715,0.0100349375894602,0.00400935773321226,0.00105428408723624,0.00199313561017653,1180,1304,521,137,258.999999999999,1180,2221,2484,917,1381.00000000001,2203,2130.00000000001,1454,-201.000000000005,17.9999999999941,353.99999999999,-537.000000000001,2016,133695.539691993,-18701.9129459022,152397.452637895,8502.11094842095,125193.428743572,2016,0.635184712875949,0.523077223698609,0.0244717036307389,0.856540409093008,0.0965554922814092,0.321056438828436,0.299555199852246,-0.0183,-0.0201000000000005,0.00179999999999941,0.035399999999999,-0.0537000000000001,0.13593788713122,0.0308507733838935,0.0903876408745231,0.0788666125294559,0.0414538056817191
"652",18095,130508,1001,0.00829834186410029,0.012006926778435,0.00998406227970699,0.00490391393631042,0.00069727526281913,1083,1567,1303,640,90.999999999999,1083,3600.99999999999,2650,2034,1604,2079,1976,1707,-521.000000000001,1521.99999999999,673.999999999994,326.999999999999,2020,-106774.418502144,-118392.5123566,11618.0938544564,-188707.29542812,81932.8769259766,2020,0.615207237036599,0.635184712875949,0.0390091028902443,0.835588622919668,0.101281147515861,0.280978943819536,0.318739081129126,0.1001,-0.0521000000000001,0.152199999999999,0.0673999999999994,0.0326999999999999,-0.411828615009929,-0.167723878550409,-0.232284612894846,-0.330277194276217,-0.079705120944115
"653",18095,131899,-339,0.0145490109856784,0.0111221464908756,0.00279001357098992,0.00351026163958787,0.00097043950295301,1919,1467,367.999999999999,463,127.999999999999,1919,2426,3386,958.999999999999,1083,3600.99999999999,2650,2034,835.999999999995,-1175,736,-1075,2024,262396.135510832,78404.6551865415,183991.48032429,164406.68520031,97989.4503105222,2024,0.63732825963667,0.615207237036599,0.037831977497934,0,0,0.284702689178841,0.300661870067248,-0.0339,0.0835999999999995,-0.1175,0.0736,-0.1075,0.405105837247336,0.226295736370945,0.185741747448962,0.37405044861378,0.0528130706834254
"654",18097,880313,4563,0.0338527319260309,0.0159182018213976,0.00894454586039284,0.0142858278816739,0.00272289515206523,29801,14013,7874,12576,2397,29801,36860,43814,22847,26823,35275,39272,22826,2978.00000000005,1584.99999999999,4542.00000000006,20.9999999999745,2008,273588.871054477,74025.4898994622,199563.381155015,79749.9248538695,193838.946200608,2008,0.356930640446452,0.490297529851942,0.0347842187949059,0.644607088615072,0.261801200254909,0.353583327748199,0.203501481859293,0.4563,0.297800000000005,0.158499999999999,0.454200000000006,0.00209999999999745,1.23406734909571,0.526752719379534,0.693442472683751,0.71316358936432,0.527419143499253
"655",18097,919299,6152,0.0366801225716551,0.0169814173625774,0.0126444171047722,0.0132818593297719,0.00302948224679892,33720,15611,11624,12210,2785,33720,42230,49331,26619,34214,35584,45097,24701,-494.000000000022,6646.00000000003,4234.00000000004,1917.99999999997,2012,162237.631961655,-87169.2149637596,249406.846925415,-20142.3856909048,182380.01765256,2012,0.386880925052077,0.356930640446452,0.0535886583146506,0.594479054148868,0.282715416855669,0.334225317334186,0.195950392636128,0.6152,-0.0494000000000022,0.664600000000003,0.423400000000004,0.191799999999997,1.24927082066759,0.390785885927231,0.866661847810373,0.661770218726503,0.58572170213351
"656",18097,939510,6092,0.042593479579781,0.0216825792168258,0.0175336079445668,0.0183808581068855,0.00352204872752818,40017,20371,16473,17269,3309,40017,57422,60388,37051,33471,57876,56349,34998,6546.00000000004,-454.000000000036,4039.00000000007,2052.99999999993,2016,166998.276525602,-63361.7310030395,230360.007528642,-1104.84938040683,168103.125906009,2016,0.379771542770911,0.386880925052077,0.0575204095752041,0.571704399101659,0.293158135623889,0.311716745963321,0.187134783025194,0.6092,0.654600000000004,-0.0454000000000036,0.403900000000007,0.205299999999993,1.2925056487637,0.441243669818873,0.85839517662346,0.75681932427356,0.539941698446279
"657",18097,969387,-2733,0.0372142395142497,0.0249332825796096,0.0216291326374296,0.0182032562846417,0.00316591825555738,36075,24170,20967,17646,3069,36075,65851.9999999999,60245,41681.9999999999,46030,58630.0000000001,69485,35175.0000000001,-9954.99999999998,7221.99999999987,-9239.99999999997,6506.99999999985,2020,-266845.086275427,-269651.800467618,2806.71419219079,-371965.203343465,105120.117068038,2020,0.351292194990404,0.379771542770911,0.0588918563999724,0.579154661657315,0.276597478612773,0.280923924088109,0.192521665753719,-0.2733,-0.995499999999998,0.722199999999987,-0.923999999999997,0.650699999999985,0.591036407975702,0.195670475909861,0.395447122576269,0.242025280624858,0.354981013761159
"658",18097,968038,34677,0.0531601032190885,0.0357713230265754,0.0204795679508449,0.0280081980252841,0.0036951028781928,51461,34628,19825,27113,3577,51461,85143,86089,50515,36075,65851.9999999999,60245,41681.9999999999,15386,19291,25844,8833.00000000004,2024,391831.150830021,126787.251250877,265043.899579144,264737.269885434,127093.880944587,2024,0.359278824202563,0.351292194990404,0.0773017174945612,0,0,0.276805249380706,0.173375425344873,3.4677,1.5386,1.9291,2.5844,0.883300000000004,1.63808428475274,0.677710016901982,0.95874425315815,1.11888979604916,0.506641199500867
"659",18105,128879,59,0.00501245354169415,0.00460121509322698,0.0118948781415126,0.0218189154167863,0.0133380923191521,646,593,1533,2812,1719,646,6657.00000000001,1239,6064.00000000001,1241,6002.99999999999,2193,5050.99999999999,-595.000000000003,654.00000000002,-954.000000000003,1013.00000000002,2008,173476.279348534,18456.2495114007,155020.029837134,29047.2583713355,144429.020977199,2008,0.337520777394195,0.458523263519348,0.0110724012445782,0.905678970196851,0.0310523824672755,0.22285244298916,0.164953173131387,0.0059,-0.0595000000000003,0.065400000000002,-0.0954000000000003,0.101300000000002,0.0231324760628221,0.0632630373817487,-0.0248321059444773,0.00653521598835113,-0.0549593144184569
"660",18105,140798,2974,0.0112359550561798,0.0139916760181253,0.0320246026221963,0.0191479992613531,0.00734385431611244,1582,1970.00000000001,4508.99999999999,2695.99999999999,1034,1582,10209,3552.00000000001,8238.99999999999,1243,7574,2086,6731,339.000000000003,2635,1466.00000000001,1507.99999999999,2012,230560.514136808,15194.9254723127,215365.588664495,39113.186970684,191447.327166124,2012,0.402042312713486,0.337520777394195,0.0167473969800707,0.860573303598063,0.0404267106066848,0.202304010000142,0.197928947854373,0.2974,0.0339000000000003,0.2635,0.146600000000001,0.150799999999999,0.172216786488597,-0.00307269355082308,0.165364596714267,0.0220410714698213,0.192515941046114
"661",18105,145950,2238,0.00259677971908188,0.0168824940047962,0.0300376841384036,0.0284001370332306,0.00976361767728674,379,2464.00000000001,4384.00000000001,4145.00000000001,1425,379,12418,2843.00000000001,9954.00000000001,468,10091,1619,8939.99999999999,-88.9999999999999,2327.00000000003,1224.00000000001,1014.00000000002,2016,219896.86228013,17778.4437785016,202118.418501629,41061.2087296417,178835.653550489,2016,0.375711574952562,0.402042312713486,0.0212812607057211,0.858328194587187,0.0372045220966084,0.193902021240151,0.175244946899623,0.2238,-0.0089,0.232700000000003,0.122400000000001,0.101400000000002,0.203191621508773,0.0380276757103329,0.166473474156372,0.106692817918085,0.152122885049776
